STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,c_birth,Country/region of birth,sex,Sex,age,Age class,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,NO,Norway,2017,,8.1,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,NO,Norway,2018,,7.5,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,NO,Norway,2019,,7.1,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,NO,Norway,2020,,8.9,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,NO,Norway,2021,,8.8,,b,break in time series,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,NO,Norway,2022,,10.0,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,NO,Norway,2023,,9.6,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,NO,Norway,2024,,7.7,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,PL,Poland,2015,,7.7,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,PL,Poland,2016,,7.5,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,PL,Poland,2017,,6.8,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,PL,Poland,2018,,6.6,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,PL,Poland,2019,,5.7,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,PL,Poland,2020,,4.9,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,PL,Poland,2021,,4.6,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,PL,Poland,2022,,4.0,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,PL,Poland,2023,,4.2,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,PL,Poland,2024,,4.2,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,PT,Portugal,2015,,10.8,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,PT,Portugal,2016,,9.4,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,PT,Portugal,2017,,8.2,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,PT,Portugal,2018,,7.4,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,PT,Portugal,2019,,6.4,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,PT,Portugal,2020,,5.3,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,PT,Portugal,2021,,5.6,,b,break in time series,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,PT,Portugal,2022,,5.6,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,PT,Portugal,2023,,6.0,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,PT,Portugal,2024,,5.1,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,RO,Romania,2015,,5.7,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,RO,Romania,2016,,5.8,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,RO,Romania,2017,,5.2,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,RO,Romania,2018,,5.7,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,RO,Romania,2019,,4.4,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,RO,Romania,2020,,4.3,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,RO,Romania,2021,,3.6,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,RO,Romania,2022,,4.0,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,RO,Romania,2023,,5.0,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,RO,Romania,2024,,3.9,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,RS,Serbia,2015,,20.2,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,RS,Serbia,2016,,20.7,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,RS,Serbia,2017,,20.5,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,RS,Serbia,2018,,17.8,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,RS,Serbia,2019,,17.8,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,RS,Serbia,2020,,17.6,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,RS,Serbia,2021,,16.7,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,RS,Serbia,2022,,14.3,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,RS,Serbia,2023,,13.6,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,SE,Sweden,2015,,5.1,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,SE,Sweden,2016,,5.2,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,SE,Sweden,2017,,5.3,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,SE,Sweden,2018,,4.7,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,SE,Sweden,2019,,4.4,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,SE,Sweden,2020,,4.6,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,SE,Sweden,2021,,5.5,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,SE,Sweden,2022,,5.8,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,SE,Sweden,2023,,5.7,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,SE,Sweden,2024,,5.7,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,SI,Slovenia,2015,,6.2,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,SI,Slovenia,2016,,6.8,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,SI,Slovenia,2017,,5.7,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,SI,Slovenia,2018,,5.1,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,SI,Slovenia,2019,,5.1,,,,,
dataflow,ESTAT:ILC_LVHL16N(1.0),People living in households with very low work intensity by group of country of birth (population aged 18 to 64 years),A,Annual,NAT,Reporting country,T,Total,Y18-64,From 18 to 64 years,PC,Percentage,SI,Slovenia,2020,,4.5,,,,,
